text,is_quote_status,retweet_count,favorite_count,favorited,retweeted,username
@taximom1003 Keeps the bugs away!,False,0,1,False,False,lisarinna
@Sunnyda65652952 I see why… 😘,False,0,1,False,False,lisarinna
@__sorrry It was amazing! 🍝,False,2,10,False,False,lisarinna
@CarisQuinnDC Amen! 🔥🔥🔥,False,0,2,False,False,lisarinna
@LorieShewbridge So sexy!,False,0,1,False,False,lisarinna
@Kay819 @BravoTopChef He takes great pride in his cooking! 👨🏽‍🍳,False,2,21,False,False,lisarinna
@god_of_mischief I sure did!!!,False,2,18,False,False,lisarinna
@JervettaBurns ♥️♥️♥️,False,0,3,False,False,lisarinna
@LalaWithTheDrip 🤣,False,0,8,False,False,lisarinna
@Rhonda_W88 ♥️👨🏽‍🍳♥️,False,0,2,False,False,lisarinna
@Colin_Bites I totally disagree.,False,0,4,False,False,lisarinna
@FlakerJeff @HarryRHamlin He’s the best. 💕,False,1,16,False,False,lisarinna
@ShelbyCollins59 Me too!,False,0,1,False,False,lisarinna
@SusieQuewl Always!,False,1,1,False,False,lisarinna
@shortstuff1324 Yep!!,False,1,8,False,False,lisarinna
@RebelTweeter280 The total package! 🙌🏼,False,1,1,False,False,lisarinna
@icequeenmarks Keeps the bugs away!,False,0,29,False,False,lisarinna
@BrittLiz27 🤣,False,0,3,False,False,lisarinna
@MsRobinKline @Jessica65481190 Keep the bugs away!,False,0,4,False,False,lisarinna
@Jessica65481190 Vey lucky! 💕,False,1,12,False,False,lisarinna
@LeeAndDoobsMom He is pretty amazing 💕,False,0,1,False,False,lisarinna
@vuksvision Thank you! 😘,False,3,5,False,False,lisarinna
@DaQueenJBee He’s pretty amazing! 💕,False,1,3,False,False,lisarinna
@briasoboojie Ekkkkkkkk,False,2,3,False,False,lisarinna
@jelrocks 🔥🔥🔥,False,0,0,False,False,lisarinna
@shortstuff1324 He sure is! 💕,False,0,2,False,False,lisarinna
@Tuchie___ Sure does! 👨🏽‍🍳,False,1,1,False,False,lisarinna
@snoopdawnydawn The best! 🙌🏼,False,0,1,False,False,lisarinna
@buckeyehunk And he is all mine! 💕,False,1,5,False,False,lisarinna
@greeneyewatch I agree! 😘,False,0,1,False,False,lisarinna
@ErinWil97747043 Doesn’t he! 😉,False,0,0,False,False,lisarinna
@Jessica65481190 Harry! He is the best cook.,False,0,6,False,False,lisarinna
@lyfeofguy Me too💕,False,0,4,False,False,lisarinna
@ashleymlafleur 🙌🏼,False,1,3,False,False,lisarinna
@misbeehvn_ 🤣😘,False,1,2,False,False,lisarinna
@StyleGawdd I get excited. Lol,False,1,7,False,False,lisarinna
@Ohhh_Mandy 😘,False,0,2,False,False,lisarinna
@0merta____ Me too! 💕,False,1,4,False,False,lisarinna
@SonjasTownhouse I was just looking around! 🤷🏻‍♀️,False,0,3,False,False,lisarinna
@jaxbra 👨🏽‍🍳💕,False,0,1,False,False,lisarinna
@ayewhatsupjon_ He’s an amazing cook! I’m so lucky!,False,1,4,False,False,lisarinna
@Kay819 @BravoTV 😉,False,0,1,False,False,lisarinna
@Louisrodz138 😍,False,0,7,False,False,lisarinna
@rose_shannon6 I do though! Love it.,False,1,52,False,False,lisarinna
Don’t miss out on this incredible deal! 💋💄 https://t.co/2aTR8iA8mH,True,3,37,False,False,lisarinna
💋💋💋 https://t.co/pXqf5KaG0O,True,3,71,False,False,lisarinna
The party is at my house tonight and Harry is cooking! 👨🏽‍🍳 #rhobh https://t.co/8wVKUnU74h,False,42,2079,False,False,lisarinna
@Michele0919 @BravoTV What do you think?? 💋💄,False,0,12,False,False,lisarinna
@jackbrabon Hi! 👋🏽,False,0,1,False,False,lisarinna
@sezyboo @HarryRHamlin I am a very lucky woman! 💕,False,0,2,False,False,lisarinna
Everyone needs this RED in their makeup bag! 🔥💋💄 https://t.co/YXjSSZM0oD,True,5,104,False,False,lisarinna
Happy #4thofJuly! 🇺🇸💋🇺🇸 https://t.co/JiYTTTUIx0,False,44,1726,False,False,lisarinna
🇺🇸💄💋🇺🇸 https://t.co/zS4CvGFc4k,True,11,273,False,False,lisarinna
Don’t ever give up. 💋💄@wwd https://t.co/NLqjiEA0D0,False,32,803,False,False,lisarinna
@perniciouspills @bitchybybravo Thank you. 😘,False,0,1,False,False,lisarinna
@Goldycat1 😘,False,0,3,False,False,lisarinna
@AlannaMcKinley6 Yaaaayyyy!!! 💋,False,0,1,False,False,lisarinna
Have you checked out “Kiki” yet? 💋💄Head over to https://t.co/gNYVsk3ahH to buy it now! ❤️ https://t.co/CmVabbRQlt,False,6,68,False,False,lisarinna
@lisarinnasxanax @bitchybybravo Thank you! 😘,False,0,4,False,False,lisarinna
@bitchybybravo @lisarinnasxanax 😘,False,0,1,False,False,lisarinna
@bitchybybravo Thank you! 😘,False,2,11,False,False,lisarinna
@mustachefag Right!,False,0,1,False,False,lisarinna
@Dorcas45232990 You will love it!,False,0,0,False,False,lisarinna
@mustachefag He is actually wearing himself! 🤣,False,0,0,False,False,lisarinna
@Dorcas45232990 Yaaayyy! Which one?,False,0,0,False,False,lisarinna
I want to meet my Mr. Poppins!!,False,7,323,False,False,lisarinna
@OliveLizotte Prada! 💕,False,0,3,False,False,lisarinna
@IWedFred 🤶💋,False,2,3,False,False,lisarinna
@SooSUSPENDED It’s so good! 🥦,False,3,10,False,False,lisarinna
@barbie_creme @BravoTV Right! 🙌🏼,False,1,4,False,False,lisarinna
@Steven613W @GarcelleB Let’s all have a moment of silence. 😉,False,1,8,False,False,lisarinna
@BRAVOpinions_ Thank you! 😘,False,1,6,False,False,lisarinna
@KampmannTiffany @nbcdays Ahhh thank you!! 😘,False,0,1,False,False,lisarinna
@piper_royale @GarcelleB 😘,False,1,1,False,False,lisarinna
@greeneyewatch 💕,False,0,1,False,False,lisarinna
@bravoenthuse 🙌🏼,False,0,1,False,False,lisarinna
@pinkbutrflyz I love it! 💋 That’s all that matters.,False,0,7,False,False,lisarinna
@Lou_S_Stools Hiii!,False,0,4,False,False,lisarinna
@GarcelleB @BravoTV Cheers! 🍸,False,1,35,False,False,lisarinna
@AngysAngy 😘 SO FUN!,False,0,0,False,False,lisarinna
@Blainev28 Yes!! 🙌🏼,False,1,2,False,False,lisarinna
It’s almost showtime! 🙌🏼Who’s watchin’ with me? 🍷🍿 #RHOBH,False,9,422,False,False,lisarinna
"Meet Kiki. 💄One part chic, one part elegant, and all parts fabulous. Available now at https://t.co/hYyXIt9B2I!… https://t.co/B4yyBAzmLF",False,17,333,False,False,lisarinna
@lynnie_1954 @maciwescott We have a very happy home! 💕,False,0,1,False,False,lisarinna
@PiliRiveraPR @rinnabeauty Hope you love them!,False,1,3,False,False,lisarinna
The wait is over! 💋💄The brand new #Kiki lip kit is available from @RinnaBeauty. Head to https://t.co/hYyXIt9B2I… https://t.co/peQI2wB9w7,False,6,180,False,False,lisarinna
Who doesn’t love a good red lip??💋💄💋 https://t.co/ngFTU1c9LK,True,5,90,False,False,lisarinna
@kel_cea 🤣,False,2,6,False,False,lisarinna
@maciwescott You have to always be prepared! 😉,False,1,58,False,False,lisarinna
So honored to be partnered with this amazing organization. ♥️🧡💛💚💙💜 #trevorproject https://t.co/nX9JWpGUrS,True,7,143,False,False,lisarinna
@CarnieWilson @KellyClarksonTV It was soooo good!!! 💕,False,0,0,False,False,lisarinna
This! 💕💕💕 https://t.co/JsD0413Zy4,True,3,127,False,False,lisarinna
@elitu15 6/30!!! 🙌🏼💄💋 https://t.co/Vbtzu08o2k,False,0,1,False,False,lisarinna
@HarlemKn1ght 🤣,False,0,4,False,False,lisarinna
@mattd41391 @rinnabeauty 😘,False,0,2,False,False,lisarinna
@TheOnlyHunty Happy Early Birthday! 🎉,False,3,17,False,False,lisarinna
@BravoTV 🙌🏼,False,0,15,False,False,lisarinna
@rhobhgossip 💕,False,0,7,False,False,lisarinna
💕👄💕 https://t.co/9jUaXdEdCc,True,4,82,False,False,lisarinna
Soooo….who’s watching with me tonight? 🍿🍷#RHOBH,False,13,841,False,False,lisarinna
@jordylaneyoung Yaaass!!! 🙌🏼,False,0,1,False,False,lisarinna
#FreeBritney,False,787,4536,False,False,lisarinna
The Best Baby Daddy Ever! Happy Fathers Day @HarryRHamlin! 😘 https://t.co/4j45qZPX8I,False,15,1506,False,False,lisarinna
Have you picked up the new “Pinky” lip kit? 💗Get yours exclusively at https://t.co/hYyXIt9B2I.#RinnaBeauty https://t.co/FFgpJhON31,False,4,59,False,False,lisarinna
@1HittrHousewife 😘,False,1,8,False,False,lisarinna
@WhoTrendedIT 🙌🏼🙌🏼🙌🏼,False,1,4,False,False,lisarinna
@mattd41391 😘💕,False,0,1,False,False,lisarinna
@cyndi_mich The coolest! 💕,False,0,0,False,False,lisarinna
@cyndi_mich The coolest! 💕,False,0,0,False,False,lisarinna
@Brannona Me too! ❤️❤️❤️,False,1,11,False,False,lisarinna
@LocalPhagot Me too! ❤️,False,2,18,False,False,lisarinna
@mattd41391 He takes a lot of pride in it!! 👨‍🌾💕,False,1,8,False,False,lisarinna
@Kay819 @BravoTV He loves it! 💕👨‍🌾,False,2,14,False,False,lisarinna
@LetLuvRool 😘,False,1,6,False,False,lisarinna
@JasonRWDivo Thank you! 🇺🇸,False,0,1,False,False,lisarinna
RT @_MANDONNA_: ME going to the bars and clubs after restrictions being lifted. #RHOBH 😆🍹💃🏻 @lisarinna https://t.co/fMatee95GF,False,13,0,False,False,lisarinna
@_MANDONNA_ Yaaasss!!!,False,1,3,False,False,lisarinna
@smarleyj I’m always switching it up! 🙌🏼,False,3,7,False,False,lisarinna
@MohammedOlokod2 It was fun! 🇺🇸 #vote,False,1,6,False,False,lisarinna
@StephTilli Thank you!! 😘,False,0,1,False,False,lisarinna
@ConnerGuyer Thank you!,False,1,5,False,False,lisarinna
@BeenieHilton I loved it! 🇺🇸 #vote,False,1,17,False,False,lisarinna
@thesipandsit It was a fun outfit too! 🇺🇸,False,0,1,False,False,lisarinna
It’s time! 💎🍿🍷 #RHOBH,False,8,245,False,False,lisarinna
It’s almost showtime! Who’s getting ready to watch with me? 🍿🍷#RHOBH https://t.co/6z8wxkyCQd,False,25,1496,False,False,lisarinna
Don’t forget! #RHOBH is all-new tomorrow at 8/7c on @BravoTV! https://t.co/nJq4g97YHr,False,20,432,False,False,lisarinna
@rosegarden3000 Oh trust me! I know. One of my favorite things to watch,False,0,2,False,False,lisarinna
@AuntieB63 Thank you! 😘,False,0,1,False,False,lisarinna
@katytweetsalone Thank you. I’ll never stop. 😘,False,0,3,False,False,lisarinna
@AuntieB63 @SuttonBStracke You gotta live a little!! 🐬,False,0,1,False,False,lisarinna
@1sherrymhunter1 😘,False,1,6,False,False,lisarinna
@abgallegos31 Yeesss!! Love it.,False,0,4,False,False,lisarinna
@AB2screenwriter @greencalB ❤️❤️❤️,False,0,2,False,False,lisarinna
@ValSantosOnAir Atta girl! 🐬,False,1,4,False,False,lisarinna
@CurtisMasonMTL Right! 🐬,False,0,1,False,False,lisarinna
@puzziboi 😘🏊‍♀️,False,1,5,False,False,lisarinna
@tanya_renea We tried!,False,1,3,False,False,lisarinna
@Realitytvguru11 Right!,False,1,6,False,False,lisarinna
@ILike2French Thank you!! 🙌🏼😘,False,1,7,False,False,lisarinna
@Shanneebear Yaaasss!,False,1,4,False,False,lisarinna
@Yankeefan2975 Me too! 💕,False,0,0,False,False,lisarinna
@therealndot It’s a must! 💕,False,1,2,False,False,lisarinna
@MyOhMyPodcast 😘,False,1,3,False,False,lisarinna
@chelsealmctigue Gotta be comfy!,False,0,1,False,False,lisarinna
@raesanni Girl say it! 😘,False,0,6,False,False,lisarinna
@SoMilli_ 😉,False,2,3,False,False,lisarinna
@housewivesguy @KyleRichards @erikajayne @doritkemsley1 @GarcelleB @SuttonBStracke @ckminkoff @KathyHilton @BravoTV Me!!!,False,1,4,False,False,lisarinna
@ItsStevenJG @KathyHilton 😘,False,0,2,False,False,lisarinna
@TheOnlyHunty Delicious! ❤️,False,2,12,False,False,lisarinna
Get those wine glasses out. 🍷The show starts in less than an hour! #RHOBH,False,12,363,False,False,lisarinna
@KathyHilton Me! 🙌🏼,False,1,202,False,False,lisarinna
@donnaleelee58 Just havin’ some fun!,False,0,3,False,False,lisarinna
Ahhhhh Tahoe! ❤️ 💎❤️Don’t forget to tune in tonight. 🙌🏼#RHOBH https://t.co/jC7xk7ie1F,False,13,830,False,False,lisarinna
#NewProfilePic https://t.co/ekgOuK6Wp0,False,14,1045,False,False,lisarinna
#RHOBH is all-new tomorrow at 8/7c on @BravoTV! 💎💎💎 https://t.co/RA0gG4Q8bk,False,8,121,False,False,lisarinna
Such a great conversation we had! 💎💕 https://t.co/5PGejKevGY,True,4,69,False,False,lisarinna
RT @ParisHilton: Watch some of the best moments from my podcast episode with The Real Housewives of Beverly Hills @KathyHilton @KyleRichard…,False,25,0,False,False,lisarinna
"Today My Mom, Lois Rinna is 93! We love her so much, you all love her, so let’s get up and Dance for Lois Now!!!H… https://t.co/BJAaeOCXug",False,53,4080,False,False,lisarinna
We Dance Everywhere. 💃🏼💄💋 #kiki #rinnabeauty https://t.co/rBsLz2TlAm,False,9,282,False,False,lisarinna
🤣 https://t.co/mwxdc6ykgh,True,12,554,False,False,lisarinna
@Paven_ 😘,False,0,2,False,False,lisarinna
Always! 💕 https://t.co/VFtaL0Sz6x,True,3,36,False,False,lisarinna
You can check out the lip kits at https://t.co/Vbtzu08o2k! 💕💋💄,False,5,51,False,False,lisarinna
@ifeminister It’s amazing! 💋💄,False,0,6,False,False,lisarinna
@notvannawhite 😘💋,False,0,2,False,False,lisarinna
@met_walk 😘🌈❤️,False,0,2,False,False,lisarinna
@DestinyWesley 😘,False,0,1,False,False,lisarinna
It’s showtime! 🔥🍿  #RHOBH,False,7,155,False,False,lisarinna
It’s almost showtime! Who’s got their 🍷&amp; 🍿ready? #rhobh,False,4,249,False,False,lisarinna
Tahoe Part Two! 🙌🏼 Don't miss a new #RHOBH at 8/7c on @BravoTV! https://t.co/XlwCcz6xlC,False,14,302,False,False,lisarinna
💕💋💄 https://t.co/70S0oDieRT,True,7,57,False,False,lisarinna
@LiveKellyRyan ❤️❤️❤️,False,1,11,False,False,lisarinna
@JamesCoulter908 So delicious!,False,14,64,False,False,lisarinna
"@_chaunC is a multi-talented artist, who is an outspoken advocate for the LGBTQ community.  As an artist, Chauncey… https://t.co/hF7tvPJDk6",False,8,66,False,False,lisarinna
"From day one, my goal was to create a brand that made EVERYBODY feel confident, beautiful and happy.  Rinna Beauty'… https://t.co/2AqMp3YEx5",False,20,322,False,False,lisarinna
@LiveKellyRyan Thank you! Had a blast as usual. 💋,False,2,17,False,False,lisarinna
@luger7777 Thank you! 💋,False,0,1,False,False,lisarinna
New shade now available! 💕💄💋 https://t.co/HBmVAVgDtW,True,6,137,False,False,lisarinna
@Anderson8372 😘,False,0,1,False,False,lisarinna
@dcst1967 @bbotx92 You may want to check that.,False,0,0,False,False,lisarinna
@Ni_CoCo1 @KathyHilton She is great. 💕,False,1,25,False,False,lisarinna
@VictoriaBatezel @bbotx92 😘,False,0,1,False,False,lisarinna
@czarchun06 😘,False,0,1,False,False,lisarinna
@Rich_In_Syd It is!,False,0,1,False,False,lisarinna
@tldluvs2live @bbotx92 💃🏻💃🏻💃🏻,False,0,1,False,False,lisarinna
@Avalongirl5 @bbotx92 😘,False,0,2,False,False,lisarinna
@Ky48573647 @bbotx92 I mean....💎,False,0,3,False,False,lisarinna
@APabloIsForever Well Thank You!,False,1,3,False,False,lisarinna
@jjlefam @bbotx92 ❤️❤️❤️,False,0,3,False,False,lisarinna
@MayXOLiss 😘,False,1,2,False,False,lisarinna
@SaulleBilly 😘,False,2,14,False,False,lisarinna
@KatiBurdett I wanted to help.,False,0,2,False,False,lisarinna
@ChickJewish Well that’s a bummer.,False,0,2,False,False,lisarinna
@buflsabres Thank you😘,False,1,3,False,False,lisarinna
@Jay_Lis It’s a must! So beautiful,False,0,1,False,False,lisarinna
@ayeyomilline I need to have some fun too!,False,0,1,False,False,lisarinna
@bbotx92 Nope. I’m loving it.,False,6,571,False,False,lisarinna
We are lucky in California to have so many amazing places to travel to within the state. #RHOBH,False,11,392,False,False,lisarinna
@mariokiki ❤️,False,0,2,False,False,lisarinna
@buckeyehunk Love it!,False,0,2,False,False,lisarinna
@chelsealmctigue Everyone needs snacks!,False,0,0,False,False,lisarinna
@SooSUSPENDED 😘,False,0,2,False,False,lisarinna
@ayewhatsupjon_ We needed it!,False,1,3,False,False,lisarinna
@notvannawhite Me too! 💕,False,0,2,False,False,lisarinna
It’s time. 🙌🏼 #RHOBH,False,11,261,False,False,lisarinna
@TheOnlyHunty It’s almost showtime! 🙌🏼,False,1,11,False,False,lisarinna
@MontanaTomme Always!,False,0,1,False,False,lisarinna
@kahinabenz 😘,False,0,1,False,False,lisarinna
@albvas2 It’s all about the company you have. 🙌🏼,False,0,4,False,False,lisarinna
@tennisweet Ahhhh fancy!,False,0,0,False,False,lisarinna
@485_0840 Thank you,False,0,2,False,False,lisarinna
@TheOnlyHunty What flavor?,False,1,3,False,False,lisarinna
@RiceAssenza Yaaasss!,False,0,1,False,False,lisarinna
Get your 🍷&amp; 🍿 ready! We are headed to Lake Tahoe baby! Who’s watching with me tonight? #RHOBH,False,18,701,False,False,lisarinna
I can’t wait for you to see them all. 💋💄 https://t.co/WTUeewEyLQ,True,3,52,False,False,lisarinna
Lake Tahoe!🙌🏼 We are back tomorrow night at 8/7c on @BravoTV! #RHOBH https://t.co/eDaDXceY2H,False,22,344,False,False,lisarinna
The #AlterEgoCollection. Coming Soon. 💋💄#rinnabeauty https://t.co/fkxiyG87Zq,False,30,673,False,False,lisarinna
@erictstrong @erikajayne 💋,False,1,12,False,False,lisarinna
@TheOnlyHunty 😉,False,2,38,False,False,lisarinna
@linzreese 💋,False,1,3,False,False,lisarinna
@regina_george03 💋,False,0,17,False,False,lisarinna
❤️❤️❤️ https://t.co/RzIPl7g7RQ,True,7,295,False,False,lisarinna
@EchoDoesRadio Right! 🔥,False,2,3,False,False,lisarinna
@cam_mason 💋,False,1,2,False,False,lisarinna
@thesipandsit 💋,False,0,0,False,False,lisarinna
@benji_062494 🙌🏼🍷,False,0,2,False,False,lisarinna
@_MissLeandra 🔥🔥🔥,False,0,1,False,False,lisarinna
@r_hfanatic 💃🏻💃🏻💃🏻,False,1,3,False,False,lisarinna
@Jaleesa_Nicole Yes!!! 🙌🏼,False,1,2,False,False,lisarinna
@Louisrodz138 It’s gonna be good!,False,1,2,False,False,lisarinna
@thatvegangirl_ Well? What did ya make?,False,1,5,False,False,lisarinna
@buflsabres Hurry!!!!! 5 minutes.,False,0,1,False,False,lisarinna
@lippyhousewife Well Hello!,False,1,5,False,False,lisarinna
@benji_062494 Yasssss!,False,1,3,False,False,lisarinna
@Fam0us_Nobodie 🙌🏼,False,1,2,False,False,lisarinna
@CurlyQ_Fries 🙌🏼🍾,False,1,2,False,False,lisarinna
@what_itB It sure is!,False,1,0,False,False,lisarinna
@mattCALDE Nah...I love my job.,False,0,99,False,False,lisarinna
@deshawnsworld @BravoTV 🙌🏼🍿🍷,False,1,1,False,False,lisarinna
@Blainev28 Yummm!,False,1,3,False,False,lisarinna
